Method,Start,End,Recombinant,Parent1,Parent2,Pvalue
Bootscan,100,380,A2,AD,B,6.52997463315179e-09
Bootscan,100,380,A2,AE,B,4.2687449043090136e-09
Bootscan,2440,2660,A2,AE,B,0.00010088487015964209
Bootscan,8260,8520,A2,AE,B,0.004301305454528973
Bootscan,100,380,A2,AG,B,1.1260976243356235e-08
Bootscan,4440,4580,A2,AG,B,0.0014657066264851437
Bootscan,100,380,A2,B,BC,1.0053447286389851e-10
Bootscan,2440,2620,A2,B,BC,0.00016693060978242323
Bootscan,1180,1320,A2,B,BF,0.0019972349795039338
Bootscan,1380,1500,A2,B,BF,0.0006385800911244883
Bootscan,3540,3720,A2,B,BF1,0.0018066134474278499
Bootscan,6640,6820,A2,B,BF1,0.03876421326801728
Bootscan,9240,9620,A2,B,BF1,0.030674130881422814
Bootscan,1100,1300,A2,B,BG,3.534652122189736e-05
Bootscan,2500,2700,A2,B,BG,0.0026842457827420127
Bootscan,3540,3760,A2,B,BG,0.013014552367682192
Bootscan,4400,4640,A2,B,BG,7.3300297304120605e-06
Bootscan,8260,8540,A2,B,BG,0.0006973835464646982
Bootscan,100,380,A2,B,C,1.114510223352767e-09
Bootscan,2420,2600,A2,B,C,0.00014946586079777683
Bootscan,4740,4920,A2,B,C,0.010744941026301264
Bootscan,8900,9080,A2,B,C,0.0018293764503831756
Bootscan,100,380,A2,B,C2U,2.2517058354033685e-09
Bootscan,2440,2620,A2,B,C2U,0.002554361087277064
Bootscan,4620,4920,A2,B,C2U,6.495592089635225e-05
Bootscan,8880,9040,A2,B,C2U,0.0349613586760835
Bootscan,100,380,A2,B,CD,5.0720974887748277e-11
Bootscan,3160,3220,A2,B,CD,0.017088107728589295
Bootscan,4720,4920,A2,B,CD,0.000857518964150311
Bootscan,100,380,A2,B,D,2.3383020654039955e-12
Bootscan,100,380,A2,B,DF,2.8926555790779876e-11
Bootscan,7480,7580,A2,B,DF,0.002831241631092556
Bootscan,8900,9020,A2,B,DF,0.017334295435638403
Bootscan,100,380,A2,B,F2,5.92665596165789e-11
Bootscan,100,380,A2,B,G,2.5439218314646913e-09
Bootscan,1380,1560,A2,B,G,0.00023553235231697743
Bootscan,4440,4560,A2,B,G,0.0029436705944394003
Bootscan,7480,7760,A2,B,G,2.3284045372562675e-07
Bootscan,100,380,A2,B,J,1.7636616942929625e-09
Bootscan,8940,9060,A2,B,J,0.0025724440630938406
Bootscan,100,380,A2,B,K,2.3979682999513222e-11
Bootscan,8940,9040,A2,B,K,0.00267389851187185
Bootscan,2480,2660,A2,B,L,0.0004190075925085054
Bootscan,8900,9020,A2,B,L,0.001710260433208022
Bootscan,100,380,A2,B,cpx,3.148832685924051e-09
Bootscan,2500,2580,A2,B,cpx,0.039082852498635745
Bootscan,7780,8060,A2,B,cpx,0.0014440797068726039
Bootscan,1060,1220,A2,01B,B.FR.83.HXBLAI_IIIB_BRU.K03455,0.01929912003704757
Bootscan,2520,2660,A2,01B,B.FR.83.HXBLAI_IIIB_BRU.K03455,0.0032447378615415895
Bootscan,1060,1120,A2,02A,B.FR.83.HXBLAI_IIIB_BRU.K03455,0.04683486449362343
Bootscan,2540,2680,A2,02A,B.FR.83.HXBLAI_IIIB_BRU.K03455,0.005943758020161484
Bootscan,8100,8160,A2,02A,B.FR.83.HXBLAI_IIIB_BRU.K03455,0.04683486449362343
Bootscan,1080,1240,A2,02B,B.FR.83.HXBLAI_IIIB_BRU.K03455,0.013855199027621461
Bootscan,2980,3100,A2,02B,B.FR.83.HXBLAI_IIIB_BRU.K03455,0.0163116874900197
Bootscan,1100,1300,A2,02G,B.FR.83.HXBLAI_IIIB_BRU.K03455,1.2217845718395353e-05
Bootscan,2380,2440,A2,02G,B.FR.83.HXBLAI_IIIB_BRU.K03455,0.021865119839486292
Bootscan,4240,4400,A2,02G,B.FR.83.HXBLAI_IIIB_BRU.K03455,0.028733329024224184
Bootscan,4480,4640,A2,02G,B.FR.83.HXBLAI_IIIB_BRU.K03455,0.0009409914560566261
Bootscan,2520,2620,A2,A1D,B.FR.83.HXBLAI_IIIB_BRU.K03455,0.01855593601110861
Bootscan,2800,3080,A2,A1D,B.FR.83.HXBLAI_IIIB_BRU.K03455,0.0014250504882035626
Bootscan,820,2780,A2,A2D,B.FR.83.HXBLAI_IIIB_BRU.K03455,1.637429897684635e-07
Bootscan,2980,5360,A2,A2D,B.FR.83.HXBLAI_IIIB_BRU.K03455,9.593914549713873e-09
Bootscan,2500,2720,A2,A3,B.FR.83.HXBLAI_IIIB_BRU.K03455,0.04230831142551986
Bootscan,360,640,A2,A6,B.FR.83.HXBLAI_IIIB_BRU.K03455,3.4388948220926627e-06
Bootscan,2480,2680,A2,A6,B.FR.83.HXBLAI_IIIB_BRU.K03455,0.004250862612394251
Bootscan,1060,1220,A2,AE,B.FR.83.HXBLAI_IIIB_BRU.K03455,0.046400062202576836
Bootscan,2520,2660,A2,AE,B.FR.83.HXBLAI_IIIB_BRU.K03455,0.008781918724336788
Bootscan,4480,4580,A2,AG,B.FR.83.HXBLAI_IIIB_BRU.K03455,0.01067870781858994
Bootscan,2440,2620,A2,B.FR.83.HXBLAI_IIIB_BRU.K03455,BC,0.0002674125863510028
Bootscan,1160,1300,A2,B.FR.83.HXBLAI_IIIB_BRU.K03455,BF,4.007114966517059e-05
Bootscan,1360,1500,A2,B.FR.83.HXBLAI_IIIB_BRU.K03455,BF,7.139849331830572e-06
Bootscan,4200,4260,A2,B.FR.83.HXBLAI_IIIB_BRU.K03455,BF,0.022017670636681884
Bootscan,6340,6380,A2,B.FR.83.HXBLAI_IIIB_BRU.K03455,BF,0.037289382842743114
Bootscan,7840,8020,A2,B.FR.83.HXBLAI_IIIB_BRU.K03455,BF,0.03361419200609328
Bootscan,1360,1500,A2,B.FR.83.HXBLAI_IIIB_BRU.K03455,BF1,8.48528343686775e-05
Bootscan,4840,4980,A2,B.FR.83.HXBLAI_IIIB_BRU.K03455,BF1,0.02058555301981338
Bootscan,1100,1300,A2,B.FR.83.HXBLAI_IIIB_BRU.K03455,BG,8.581809357800364e-06
Bootscan,2520,2700,A2,B.FR.83.HXBLAI_IIIB_BRU.K03455,BG,0.008788524450588309
Bootscan,3540,3640,A2,B.FR.83.HXBLAI_IIIB_BRU.K03455,BG,0.03614933020529064
Bootscan,4460,4620,A2,B.FR.83.HXBLAI_IIIB_BRU.K03455,BG,3.747415123584535e-05
Bootscan,2480,2600,A2,B.FR.83.HXBLAI_IIIB_BRU.K03455,C,0.006385544662664327
Bootscan,4320,4500,A2,B.FR.83.HXBLAI_IIIB_BRU.K03455,C,0.030147457389245163
Bootscan,4720,4920,A2,B.FR.83.HXBLAI_IIIB_BRU.K03455,C,0.0011306913282007709
Bootscan,1340,1500,A2,B.FR.83.HXBLAI_IIIB_BRU.K03455,C2U,0.0017269397568364805
Bootscan,2460,2620,A2,B.FR.83.HXBLAI_IIIB_BRU.K03455,C2U,0.004931158916310872
Bootscan,4620,4860,A2,B.FR.83.HXBLAI_IIIB_BRU.K03455,C2U,0.0001139048391737695
Bootscan,4780,4860,A2,B.FR.83.HXBLAI_IIIB_BRU.K03455,DF,0.015818183031712348
Bootscan,100,320,A2,B.FR.83.HXBLAI_IIIB_BRU.K03455,F1,0.04450006917061812
Bootscan,420,600,A2,B.FR.83.HXBLAI_IIIB_BRU.K03455,F1,0.03168480689703032
Bootscan,2360,2440,A2,B.FR.83.HXBLAI_IIIB_BRU.K03455,F1,0.0029912266185613684
Bootscan,360,580,A2,B.FR.83.HXBLAI_IIIB_BRU.K03455,F2,0.03160570574744653
Bootscan,8340,8420,A2,B.FR.83.HXBLAI_IIIB_BRU.K03455,F2,0.022555967619804163
Bootscan,8940,9040,A2,B.FR.83.HXBLAI_IIIB_BRU.K03455,F2,0.005567472130331325
Bootscan,360,720,A2,B.FR.83.HXBLAI_IIIB_BRU.K03455,G,0.0075317594722693
Bootscan,1140,1280,A2,B.FR.83.HXBLAI_IIIB_BRU.K03455,G,0.0002982497517655691
Bootscan,4460,4560,A2,B.FR.83.HXBLAI_IIIB_BRU.K03455,G,0.0041879336659740056
Bootscan,100,320,A2,B.FR.83.HXBLAI_IIIB_BRU.K03455,H,0.04361856321092151
Bootscan,5560,5680,A2,B.FR.83.HXBLAI_IIIB_BRU.K03455,H,0.00937653338814769
Bootscan,6400,6680,A2,B.FR.83.HXBLAI_IIIB_BRU.K03455,H,0.018564045952061257
Bootscan,1180,1240,A2,B.FR.83.HXBLAI_IIIB_BRU.K03455,K,0.02724601932550984
Bootscan,3520,3600,A2,B.FR.83.HXBLAI_IIIB_BRU.K03455,K,0.027413015371481116
Bootscan,4200,4460,A2,B.FR.83.HXBLAI_IIIB_BRU.K03455,L,0.0005886233055971186
Bootscan,4740,4880,A2,B.FR.83.HXBLAI_IIIB_BRU.K03455,L,0.0033703748552841263
Bootscan,360,620,A2,B.FR.83.HXBLAI_IIIB_BRU.K03455,cpx,0.0004318559772272789
Bootscan,2160,2440,A2,B.FR.83.HXBLAI_IIIB_BRU.K03455,cpx,4.668647940408788e-05
Bootscan,4880,5060,A2,B.FR.83.HXBLAI_IIIB_BRU.K03455,cpx,0.010009294878943623
Bootscan,5520,6160,A2,B.FR.83.HXBLAI_IIIB_BRU.K03455,cpx,0.02590779589713268
Bootscan,7720,8100,A2,B.FR.83.HXBLAI_IIIB_BRU.K03455,cpx,0.000495083630777588
Bootscan,2700,2800,A2,01B,BC,0.020968904459275194
Bootscan,3580,3800,A2,01B,BC,0.04519225666210151
Bootscan,8340,8580,A2,01B,BC,0.03835003207406539
Bootscan,100,380,A2,01C,BC,1.0284579084968106e-08
Bootscan,1240,1440,A2,01C,BC,3.340433940102464e-06
Bootscan,2700,2800,A2,01C,BC,0.01629189963134189
Bootscan,3560,3720,A2,01C,BC,0.005424946344604857
Bootscan,4740,4940,A2,01C,BC,0.0018239396639331716
Bootscan,360,580,A2,02A,BC,4.557107262492348e-06
Bootscan,2660,2840,A2,02A,BC,0.031135113285809528
Bootscan,7780,8080,A2,02A,BC,0.018499543078674113
Bootscan,1160,1220,A2,02B,BC,0.04810049896677544
Bootscan,2700,2880,A2,02B,BC,0.029837953604684452
Bootscan,1120,1300,A2,02G,BC,0.002301689143129981
Bootscan,2640,2820,A2,02G,BC,0.015218157465457256
Bootscan,4420,4520,A2,02G,BC,0.018735018741540342
Bootscan,820,2760,A2,A2D,BC,3.1156937359046674e-08
Bootscan,1160,1240,A2,BC,BF,0.027987252782990413
Bootscan,1340,1500,A2,BC,BF,9.820426546007705e-05
Bootscan,2440,2540,A2,BC,BF,0.0074052390465582305
Bootscan,520,580,A2,BC,BF1,0.030797759483218622
Bootscan,1340,1500,A2,BC,BF1,0.00013275630495273338
Bootscan,2440,2600,A2,BC,BF1,0.0006220871141832445
Bootscan,360,620,A2,BC,BG,3.831038176428614e-06
Bootscan,1140,1240,A2,BC,BG,0.003795372848317622
Bootscan,1320,1500,A2,BC,BG,0.000576012112251378
Bootscan,2640,2820,A2,BC,BG,0.005794085616094651
Bootscan,2440,2540,A2,BC,CD,0.01840352472003345
Bootscan,5980,6080,A2,BC,CD,0.04506653814229827
Bootscan,4240,4360,A2,01A1,BF,0.046944554806209265
Bootscan,3820,3960,A2,01B,BF,0.04519765154064481
Bootscan,4800,5040,A2,01B,BF,0.0058842003362479574
Bootscan,8920,9100,A2,01B,BF,0.03415427067643458
Bootscan,3820,3980,A2,01C,BF,0.006016080295499785
Bootscan,4440,4500,A2,01C,BF,0.04683486449362343
Bootscan,4800,5020,A2,01C,BF,0.004943975073061911
Bootscan,8940,9100,A2,01C,BF,0.015395582425265009
Bootscan,960,1140,A2,02A,BF,0.029501360129545556
Bootscan,3840,3960,A2,02A,BF,0.0055942537886324835
Bootscan,4440,4520,A2,02A,BF,0.014194413219505184
Bootscan,7900,8040,A2,02A,BF,0.017598909583331775
Bootscan,4220,4360,A2,02G,BF,0.002362104454959455
Bootscan,4440,4640,A2,02G,BF,6.13580488037609e-06
Bootscan,7400,7660,A2,02G,BF,0.008993945663725737
Bootscan,1340,1520,A2,A1D,BF,0.0001682489285554606
Bootscan,2640,3080,A2,A1D,BF,3.622358918176104e-05
Bootscan,3840,4000,A2,A1D,BF,0.0022652557537717975
Bootscan,820,2800,A2,A2D,BF,1.2851137719798834e-06
Bootscan,420,600,A2,A5U,BF,0.00017698720318906836
Bootscan,3860,3980,A2,AD,BF,0.03343000314407581
Bootscan,100,340,A2,BF,BF1,0.0006239058397079901
Bootscan,1040,1100,A2,BF,BG,0.02340525157294225
Bootscan,5640,5820,A2,BF,BG,0.03908084724945869
Bootscan,8360,8540,A2,BF,BG,0.01260419138592107
Bootscan,8940,9120,A2,BF,BG,0.006084317817123463
Bootscan,8940,9000,A2,BF,C2U,0.029133516266804955
Bootscan,2740,2860,A2,01C,BF1,0.023349034637174942
Bootscan,3160,3340,A2,01C,BF1,0.038591736436601944
Bootscan,3480,3740,A2,01C,BF1,0.00045421507648588685
Bootscan,4800,5040,A2,01C,BF1,0.041842230928814166
Bootscan,8340,8520,A2,01C,BF1,0.038591736436601944
Bootscan,760,920,A2,02A,BF1,0.036025299327123284
Bootscan,6660,7180,A2,02B,BF1,0.019203727391596204
Bootscan,8960,9200,A2,02B,BF1,0.04050550900855681
Bootscan,760,880,A2,02G,BF1,0.011648201926519792
Bootscan,940,1080,A2,02G,BF1,0.037490754947363654
Bootscan,3560,3720,A2,02G,BF1,0.006334653602919023
Bootscan,3860,3960,A2,02G,BF1,0.004622707674623933
Bootscan,4220,4360,A2,02G,BF1,0.003215351928093734
Bootscan,4440,4640,A2,02G,BF1,4.7589385330043767e-05
Bootscan,7400,7740,A2,02G,BF1,0.00017796038772790085
Bootscan,8980,9160,A2,02G,BF1,0.049592217083775245
Bootscan,740,920,A2,A1D,BF1,0.024567601270438076
Bootscan,1340,1480,A2,A1D,BF1,0.0006315539892244103
Bootscan,2660,3080,A2,A1D,BF1,0.00011181124788431693
Bootscan,3840,3960,A2,A1D,BF1,0.009048586661720653
Bootscan,4140,4200,A2,A1D,BF1,0.03236991221466069
Bootscan,500,580,A2,BF1,C2U,0.0070299205809503645
Bootscan,800,880,A2,BF1,C2U,0.02977737677464174
Bootscan,4620,4800,A2,BF1,C2U,0.004408321288526735
Bootscan,1460,1580,A2,01C,BG,0.03126976791725408
Bootscan,1840,2020,A2,02A,BG,0.01935936801519227
Bootscan,3540,3720,A2,02A,BG,0.0020318425073584225
Bootscan,8360,8460,A2,02A,BG,0.015984493395264355
Bootscan,3020,3120,A2,02B,BG,0.007139128296959416
Bootscan,3580,3780,A2,02B,BG,0.012859242818479551
Bootscan,4440,4560,A2,02B,BG,0.00029381732604193426
Bootscan,1140,1260,A2,A1D,BG,0.000601795448271842
Bootscan,1320,1440,A2,A1D,BG,0.000601795448271842
Bootscan,2160,2460,A2,A1D,BG,0.0002545511079792668
Bootscan,3880,4040,A2,A1D,BG,0.021069831769374856
Bootscan,8260,8520,A2,A1D,BG,0.0018732041965571534
Bootscan,8940,9180,A2,A1D,BG,0.00032176120012190055
Bootscan,800,2800,A2,A2D,BG,0.00023736034590981811
Bootscan,2260,2420,A2,A5U,BG,0.003125234045952176
Bootscan,1280,1480,A2,AD,BG,9.904919692480707e-05
Bootscan,2500,2720,A2,AD,BG,0.040436098486019326
Bootscan,3880,3980,A2,AD,BG,0.04002464763326445
Bootscan,1040,1100,A2,BF1,BG,0.015394733789835437
Bootscan,2260,2440,A2,BF1,BG,3.2523024937791985e-06
Bootscan,2520,2680,A2,BF1,BG,0.0033667032367829665
Bootscan,3120,3260,A2,BF1,BG,0.023449271106239043
Bootscan,4380,4520,A2,BF1,BG,0.004883005189466936
Bootscan,4820,5380,A2,BF1,BG,1.7241576550732361e-06
Bootscan,5600,5900,A2,BF1,BG,0.018538922376739986
Bootscan,8940,9160,A2,BF1,BG,0.0004548850037417334
Bootscan,8280,8560,A2,BG,C2U,0.0015088504924015951
Bootscan,1260,1340,A2,01B,C,0.019178354264939513
Bootscan,3620,3720,A2,01B,C,0.025542302345396097
Bootscan,3840,3960,A2,01B,C,0.027190858735646667
Bootscan,4720,4940,A2,01B,C,0.0004881534376481982
Bootscan,100,380,A2,01C,C,1.7183136375670533e-08
Bootscan,1240,1320,A2,01C,C,0.014742665818473027
Bootscan,1460,1540,A2,01C,C,0.014742665818473027
Bootscan,1660,2180,A2,01C,C,0.03282516201442895
Bootscan,4720,4920,A2,01C,C,0.00020132589126953097
Bootscan,4420,4600,A2,02G,C,0.0004429049983407607
Bootscan,820,2800,A2,A2D,C,1.0138520041017756e-06
Bootscan,400,600,A2,A5U,C,0.011226115887286928
Bootscan,1180,1380,A2,AD,C,0.0376829057703689
Bootscan,2460,2620,A2,AD,C,0.006363872594352201
Bootscan,3860,4000,A2,AD,C,0.016537884417312305
Bootscan,1260,1340,A2,AE,C,0.0183380021824727
Bootscan,1660,2180,A2,AE,C,0.03133856187492684
Bootscan,3620,3720,A2,AE,C,0.02426704133287899
Bootscan,3820,3960,A2,AE,C,0.025193062866042972
Bootscan,4720,4920,A2,AE,C,0.0003432656685975683
Bootscan,6200,6340,A2,AE,C,0.009310752827664746
Bootscan,4420,4520,A2,AG,C,0.012072273869468277
Bootscan,500,600,A2,BF1,C,0.0013381198056900264
Bootscan,2460,2580,A2,BF1,C,0.00625472989054496
Bootscan,2620,2820,A2,BG,C,0.03186071318816286
Bootscan,4420,4520,A2,BG,C,0.01402629092229172
Bootscan,8360,8540,A2,BG,C,0.03922009794664332
Bootscan,8280,8400,A2,C,C2U,0.026736548114462556
Bootscan,8260,8360,A2,C,D,0.030650181050124944
Bootscan,440,620,A2,C,F1,0.028898980492778115
Bootscan,500,600,A2,C,F2,0.024099281453299592
Bootscan,3600,3720,A2,C,F2,0.0070070537987561654
Bootscan,4740,4920,A2,C,F2,0.004063273240755424
Bootscan,360,680,A2,C,G,0.0011615563831100138
Bootscan,2380,2520,A2,C,G,0.0002369854232497959
Bootscan,3400,3620,A2,C,G,0.032756518506630326
Bootscan,4420,4520,A2,C,G,0.01658001758011323
Bootscan,4740,4860,A2,C,H,0.048574917003900375
Bootscan,7500,7640,A2,C,H,0.0071345087229977774
Bootscan,460,600,A2,C,J,0.00017247406149901374
Bootscan,2780,2940,A2,C,J,0.004179029571801819
Bootscan,2360,2600,A2,C,K,9.94999026243543e-06
Bootscan,2780,2860,A2,C,K,0.007197341946623114
Bootscan,4740,4860,A2,C,K,0.04626741055013755
Bootscan,440,620,A2,C,L,0.008263085877457589
Bootscan,1240,1340,A2,C,cpx,0.0033378633061671597
Bootscan,1780,1840,A2,C,cpx,0.04368346804077108
Bootscan,2760,2860,A2,C,cpx,0.04528153530685295
Bootscan,100,400,A2,01C,C2U,6.5172953513558164e-09
Bootscan,4720,4940,A2,01C,C2U,0.001078664962379943
Bootscan,2140,2340,A2,01B,CD,0.04779867543412027
Bootscan,4720,5000,A2,01B,CD,3.119494139101017e-05
Bootscan,100,380,A2,01C,CD,1.9977010004352562e-08
Bootscan,4720,4980,A2,01C,CD,0.0003384628119592119
Bootscan,5980,6060,A2,01C,CD,0.01531089088369921
Bootscan,7840,8080,A2,02A,CD,0.02232477595121397
Bootscan,2660,2840,A2,02B,CD,0.019021060815102138
Bootscan,4440,4600,A2,02G,CD,0.001886919285965998
Bootscan,2800,3080,A2,A1D,CD,0.00017301318714004835
Bootscan,840,2760,A2,A2D,CD,3.3397474785502955e-08
Bootscan,400,600,A2,A5U,CD,0.028424427566779254
Bootscan,1360,1480,A2,BF,CD,0.0009840010187099186
Bootscan,3120,3300,A2,BF,CD,0.04823470769074175
Bootscan,1120,1260,A2,BG,CD,0.009445808854809886
Bootscan,2300,2420,A2,BG,CD,0.010531285852666236
Bootscan,2540,2760,A2,BG,CD,0.0008110503009728488
Bootscan,8260,8540,A2,BG,CD,0.005122470031413648
Bootscan,2660,2760,A2,C2U,CD,0.04707039028855427
Bootscan,1060,1220,A2,01A1,D,0.035173733337554226
Bootscan,1600,1920,A2,01B,D,0.0001462204454672829
Bootscan,4780,5120,A2,01B,D,0.0010516032048845788
Bootscan,100,500,A2,02A,D,1.1387759026414328e-09
Bootscan,4460,4560,A2,02A,D,0.008580892502364273
Bootscan,7880,8040,A2,02A,D,0.03953612085882562
Bootscan,1060,1240,A2,02B,D,0.0031314759121081966
Bootscan,6120,6300,A2,02B,D,0.04482166716051184
Bootscan,7580,7740,A2,02B,D,7.608207829632939e-05
Bootscan,7900,8080,A2,02B,D,0.027112296777960468
Bootscan,100,500,A2,02G,D,1.1867400903730465e-10
Bootscan,4460,4640,A2,02G,D,0.0031951454559447003
Bootscan,7480,7700,A2,02G,D,1.933391045950348e-06
Bootscan,100,540,A2,A1D,D,1.2327523895135018e-05
Bootscan,1640,1800,A2,A1D,D,0.03807115924260418
Bootscan,2800,3020,A2,A1D,D,0.0008277969645625767
Bootscan,4140,4220,A2,A1D,D,0.005911182605552422
Bootscan,840,2760,A2,A2D,D,7.463329100486842e-17
Bootscan,100,500,A2,A5U,D,4.6844134220742655e-06
Bootscan,2460,2600,A2,A5U,D,0.011249941216201008
Bootscan,1600,1860,A2,AD,D,0.0004268820125848766
Bootscan,1600,1900,A2,AE,D,0.00013430461274006948
Bootscan,6140,6380,A2,AE,D,0.000532215698181245
Bootscan,7820,8140,A2,AE,D,0.011063218184262688
Bootscan,4440,4640,A2,AG,D,0.0004944312616123643
Bootscan,4880,5280,A2,AG,D,0.003068188148687397
Bootscan,100,500,A2,BC,D,0.009200755911696789
Bootscan,1240,1500,A2,BC,D,8.078636567636405e-05
Bootscan,100,500,A2,BF,D,3.4424236261767856e-08
Bootscan,1060,1360,A2,BF,D,7.072306941854086e-05
Bootscan,2640,2760,A2,BF,D,0.012571946092942305
Bootscan,3580,3720,A2,BF,D,0.0035323456982539404
Bootscan,100,500,A2,BF1,D,1.1303908860937674e-06
Bootscan,3540,3720,A2,BF1,D,0.0033548288456273245
Bootscan,100,500,A2,BG,D,1.2035877351403626e-11
Bootscan,1080,1320,A2,BG,D,0.00014403959844588973
Bootscan,2540,2760,A2,BG,D,0.007468134003174313
Bootscan,8260,8520,A2,BG,D,0.002592309414976368
Bootscan,100,520,A2,C2U,D,8.168156559371394e-07
Bootscan,3160,3240,A2,C2U,D,0.03882092503501367
Bootscan,7560,7700,A2,C2U,D,0.003325275978791787
Bootscan,100,500,A2,CD,D,1.918695352012423e-09
Bootscan,100,500,A2,D,DF,6.6130781801287874e-06
Bootscan,100,500,A2,D,F1,2.5059362380791668e-08
Bootscan,100,500,A2,D,F2,0.026584331023166773
Bootscan,4880,4940,A2,D,F2,0.014271175466132019
Bootscan,100,500,A2,D,G,0.022868720317510145
Bootscan,540,620,A2,D,G,0.04868494108781715
Bootscan,1160,1300,A2,D,G,0.0050253366798286275
Bootscan,4440,4600,A2,D,G,0.00035598569556197126
Bootscan,7480,7740,A2,D,G,3.958587439995453e-07
Bootscan,100,500,A2,D,H,4.323696695816139e-08
Bootscan,3580,3660,A2,D,H,0.012281999608837307
Bootscan,7560,7660,A2,D,H,0.015320159191341618
Bootscan,1280,1380,A2,D,J,0.010172448671794784
Bootscan,7640,7700,A2,D,J,0.03364327910160583
Bootscan,100,500,A2,D,K,0.023159866651319926
Bootscan,1240,1300,A2,D,K,0.0498047417863301
Bootscan,2420,2600,A2,D,K,1.1392424532629401e-05
Bootscan,7740,7820,A2,D,K,0.032478856909976775
Bootscan,100,500,A2,D,L,1.0144212822512187e-07
Bootscan,1260,1580,A2,D,L,0.00027356197895522615
Bootscan,3600,3700,A2,D,L,0.028759388484666568
Bootscan,100,500,A2,D,cpx,3.5900910493189105e-08
Bootscan,540,640,A2,D,cpx,0.0031140822947112157
Bootscan,4180,4280,A2,D,cpx,0.042909178934616723
Bootscan,4540,4640,A2,D,cpx,0.014659772386432207
Bootscan,4900,5100,A2,D,cpx,0.01867304579295662
Bootscan,4800,5200,A2,01A1,DF,0.0049167599757201745
Bootscan,3800,3980,A2,01B,DF,0.005714495546622553
Bootscan,4800,5120,A2,01B,DF,0.008583598189267917
Bootscan,1060,1140,A2,01C,DF,0.049983792358053114
Bootscan,4460,4520,A2,01C,DF,0.04439321208793808
Bootscan,4800,5020,A2,01C,DF,0.0017077194895331672
Bootscan,6200,6340,A2,01C,DF,0.034961509455982274
Bootscan,360,600,A2,02A,DF,7.11410359572462e-05
Bootscan,1500,2020,A2,02A,DF,0.023422576064841046
Bootscan,1060,1220,A2,02B,DF,0.005787582101097001
Bootscan,4940,5240,A2,02B,DF,0.036972685854670805
Bootscan,360,640,A2,02G,DF,1.936553302747183e-06
Bootscan,1080,1260,A2,02G,DF,0.0033054096412356146
Bootscan,3820,4000,A2,02G,DF,0.00029758425118680794
Bootscan,4920,5320,A2,02G,DF,0.039510859143206824
Bootscan,7440,7680,A2,02G,DF,0.009629851293979644
Bootscan,1600,1860,A2,A1D,DF,0.02092503773001656
Bootscan,2620,3180,A2,A1D,DF,4.260609937816865e-06
Bootscan,840,2800,A2,A2D,DF,2.3594714925351315e-10
Bootscan,8160,9040,A2,AD,DF,0.010712438193688027
Bootscan,1040,1240,A2,BF,DF,0.00010310841708756731
Bootscan,1060,1120,A2,BF1,DF,0.037724735763025895
Bootscan,360,580,A2,BG,DF,1.5765537936869016e-05
Bootscan,1080,1260,A2,BG,DF,0.0027056743131000085
Bootscan,2080,2160,A2,BG,DF,0.03728278922243901
Bootscan,3280,3440,A2,BG,DF,0.036386288132466166
Bootscan,3540,3900,A2,BG,DF,0.002086320893565284
Bootscan,8260,8580,A2,BG,DF,0.000871525389698354
Bootscan,3700,3900,A2,C2U,DF,0.030871738946032054
Bootscan,4720,4820,A2,CD,DF,0.02674288654993894
Bootscan,3580,3840,A2,01A1,F1,0.019959473197480083
Bootscan,4240,4320,A2,01A1,F1,0.021440138827637227
Bootscan,3540,3760,A2,01B,F1,0.00886834258121654
Bootscan,4420,4520,A2,01B,F1,0.005506701766533781
Bootscan,4800,5040,A2,01B,F1,0.00825090849493781
Bootscan,8320,8580,A2,01B,F1,0.025308291366408678
Bootscan,8920,9100,A2,01B,F1,0.043062269707364195
Bootscan,1600,1900,A2,01C,F1,0.011639269934560588
Bootscan,2380,2500,A2,01C,F1,0.001093094639330802
Bootscan,3540,3720,A2,01C,F1,0.0006457998660800577
Bootscan,3820,4000,A2,01C,F1,0.00638124563492493
Bootscan,4420,4540,A2,01C,F1,0.001093094639330802
Bootscan,4800,5020,A2,01C,F1,0.0055147191041817825
Bootscan,7900,8040,A2,02A,F1,0.009135204318522267
Bootscan,4940,5280,A2,02B,F1,0.011109118624818184
Bootscan,1160,1300,A2,02G,F1,2.8697675612965394e-05
Bootscan,3840,3980,A2,02G,F1,0.00020524730315963312
Bootscan,4220,4280,A2,02G,F1,0.020419770036768158
Bootscan,4440,4620,A2,02G,F1,0.0006531963235691293
Bootscan,7440,7700,A2,02G,F1,0.0012330026406143512
Bootscan,8340,8580,A2,02G,F1,0.01736519211344717
Bootscan,1340,1520,A2,A1D,F1,0.0001711138121239749
Bootscan,2640,2840,A2,A1D,F1,0.004369574951030283
Bootscan,3840,4000,A2,A1D,F1,0.0022960164544653465
Bootscan,6280,6380,A2,A1D,F1,0.009128367507299376
Bootscan,820,2800,A2,A2D,F1,1.2851137719798834e-06
Bootscan,3540,3820,A2,A5U,F1,0.0055005184370527215
Bootscan,1240,1520,A2,AD,F1,1.3830741031104141e-05
Bootscan,3840,3980,A2,AD,F1,0.008989943321324398
Bootscan,8220,8680,A2,AD,F1,0.03789450686307344
Bootscan,2380,2500,A2,AE,F1,0.0009684056403962793
Bootscan,3540,3720,A2,AE,F1,0.0005483993464246349
Bootscan,3820,3960,A2,AE,F1,0.03739271075721392
